Sample_name	scaffold_name	taxID	tax_name	Avg._log_e-value	species	genus	family	order	class	phylum	kingdom	superkingdom	Avg_fold	Length	Ref_GC	Nr_ORFs	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
SRR7892471	NODE_662_length_1824_cov_45.907842	1161942.0	Ruminococcus champanellensis	-450.0		Ruminococcus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	510.9616	1824	0.5027	1.0	100.0	1824	6843	6937	0.509	287	716.56
SRR7892471	NODE_663_length_1823_cov_3.346506	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	16.2353	1823	0.4383	2.0	100.0	1823	178	178	0.4515	13	10.26
SRR7892471	NODE_664_length_1820_cov_294.500861	371601.0	Bacteroides xylanisolvens	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	1388.2731	1820	0.4841	3.0	100.0	1820	14704	14677	0.4744	1205	1077.67
SRR7892471	NODE_665_length_1820_cov_26.193345	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	133.5247	1820	0.5544	1.0	98.4066	1791	1394	1399	0.5618	91	127.37
SRR7892471	NODE_666_length_1816_cov_13.485336	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	63.3607	1816	0.614	2.0	100.0	1816	663	668	0.6303	35	78.08
SRR7892471	NODE_667_length_1816_cov_2.922944	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	16.8232	1816	0.4648	3.0	100.0	1816	192	191	0.4685	14	10.43
SRR7892471	NODE_668_length_1814_cov_10.751871	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	55.7756	1814	0.5959	3.0	100.0	1814	586	585	0.5819	34	45.36
SRR7892471	NODE_669_length_1813_cov_50.077189	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	222.9873	1813	0.5356	2.0	100.0	1813	2305	2311	0.5032	171	161.29
SRR7892471	NODE_670_length_1813_cov_2.369240	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.5769	1813	0.4418	3.0	98.7865	1791	160	161	0.4405	11	9.36
SRR7892471	NODE_671_length_1811_cov_3.077278	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.862	1811	0.5196	1.0	100.0	1811	143	141	0.5152	11	9.9
SRR7892471	NODE_672_length_1810_cov_10.114253	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	43.7718	1810	0.4845	2.0	100.0	1810	453	452	0.4868	41	27.8
SRR7892471	NODE_674_length_1806_cov_20.497976	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	108.3466	1806	0.6124	2.0	100.0	1806	1199	1185	0.5819	77	86.29
SRR7892471	NODE_677_length_1803_cov_7.606025	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	38.4121	1803	0.6079	1.0	98.8907	1783	427	423	0.6126	38	22.63
SRR7892471	NODE_678_length_1799_cov_3.217770	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	16.4814	1799	0.4364	2.0	100.0	1799	187	185	0.4467	15	8.11
SRR7892471	NODE_679_length_1796_cov_9.848168	2508197.0	Escherichia phage vB_EcoM_HdK5	-450.0			Myoviridae	Caudovirales				Viruses	39.6509	1796	0.4081	4.0	100.0	1796	388	391	0.4125	27	30.25
SRR7892471	NODE_680_length_1796_cov_2.876091	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	14.3346	1796	0.4571	4.0	99.0535	1779	150	155	0.4648	12	8.21
SRR7892471	NODE_681_length_1795_cov_10.633295	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	52.7549	1795	0.5883	2.0	99.61	1788	570	571	0.6066	39	35.02
SRR7892471	NODE_682_length_1795_cov_9.163562	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.551	1795	0.571	1.0	100.0	1795	397	393	0.5584	23	34.26
SRR7892471	NODE_683_length_1795_cov_5.469150	768507.0	Cytophagales	-6.30485045564493					Cytophagia	Bacteroidetes		Bacteria	25.0334	1795	0.5705	2.0	99.9443	1794	275	269	0.5684	19	16.01
SRR7892471	NODE_684_length_1795_cov_5.431315	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	24.2836	1795	0.4451	2.0	100.0	1795	250	252	0.4552	21	15.38
SRR7892471	NODE_685_length_1794_cov_9.531159	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.6193	1794	0.544	1.0	98.0491	1759	407	406	0.5489	40	27.54
SRR7892471	NODE_687_length_1793_cov_10.478438	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	56.3887	1793	0.5973	3.0	100.0	1793	617	616	0.5793	33	51.8
SRR7892471	NODE_689_length_1789_cov_13.071262	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	68.7887	1789	0.6495	2.0	99.441	1779	740	735	0.6493	45	59.45
SRR7892471	NODE_690_length_1789_cov_3.651869	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	19.2241	1789	0.6177	3.0	99.9441	1788	209	213	0.6197	15	13.47
SRR7892471	NODE_691_length_1787_cov_2.722222	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.8282	1787	0.4438	3.0	98.7689	1765	151	148	0.4432	12	7.51
SRR7892471	NODE_692_length_1785_cov_14.631733	1914852.0	Vequintavirus	-450.0			Myoviridae	Caudovirales				Viruses	60.4835	1785	0.4218	3.0	98.7675	1763	617	616	0.4335	28	56.75
SRR7892471	NODE_694_length_1783_cov_5.907386	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	28.9007	1783	0.6169	1.0	99.7757	1779	300	308	0.6184	20	23.94
SRR7892471	NODE_695_length_1781_cov_6.419601	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	33.1999	1781	0.5637	2.0	100.0	1781	362	363	0.5772	30	18.53
SRR7892471	NODE_696_length_1780_cov_7.368761	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.382	1780	0.5904	1.0	100.0	1780	449	456	0.5588	22	35.01
SRR7892471	NODE_697_length_1778_cov_3.556731	1224.0	Proteobacteria	-15.203425666789599								Bacteria	16.144	1778	0.4865	1.0	100.0	1778	161	161	0.4859	13	10.04
SRR7892471	NODE_698_length_1777_cov_12.557647	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	55.9544	1777	0.5537	2.0	100.0	1777	566	566	0.504	36	67.26
SRR7892471	NODE_699_length_1777_cov_5.664118	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	31.0675	1777	0.6246	3.0	98.5931	1752	336	330	0.6034	29	18.58
SRR7892471	NODE_700_length_1776_cov_14.404356	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	69.8846	1776	0.5946	2.0	99.7185	1771	737	742	0.5822	51	65.0
SRR7892471	NODE_701_length_1776_cov_4.562684	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	18.4172	1776	0.5372	2.0	100.0	1776	185	185	0.5278	12	15.4
SRR7892471	NODE_702_length_1768_cov_9.774690	718252.0	Faecalibacterium prausnitzii L2-6	-167.521433504406	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	38.6578	1768	0.4938	3.0	98.8122	1747	378	377	0.5209	24	33.9
SRR7892471	NODE_704_length_1759_cov_9.583234	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.4747	1759	0.5787	3.0	100.0	1759	500	504	0.5688	36	35.94
SRR7892471	NODE_706_length_1750_cov_22.001793	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	104.7771	1750	0.5669	2.0	100.0	1750	1058	1063	0.5293	48	128.98
SRR7892471	NODE_707_length_1750_cov_6.953377	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	31.2509	1750	0.5914	2.0	97.6571	1709	319	321	0.5402	14	41.02
SRR7892471	NODE_708_length_1750_cov_4.892409	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	20.328	1750	0.4726	1.0	100.0	1750	208	208	0.4693	15	14.5
SRR7892471	NODE_709_length_1749_cov_4.953349	1914852.0	Vequintavirus	-450.0			Myoviridae	Caudovirales				Viruses	23.255	1749	0.4362	3.0	98.3991	1721	247	249	0.4526	22	12.71
SRR7892471	NODE_710_length_1747_cov_16.004790	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	66.8454	1747	0.4631	3.0	100.0	1747	649	649	0.4666	65	36.2
SRR7892471	NODE_711_length_1740_cov_4.109441	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	17.6109	1740	0.523	1.0	94.4828	1644	171	171	0.5064	10	19.71
SRR7892471	NODE_712_length_1738_cov_16.465382	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	83.2094	1738	0.4712	2.0	100.0	1738	860	840	0.4657	45	88.96
SRR7892471	NODE_713_length_1738_cov_4.505719	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	23.4983	1738	0.6208	3.0	100.0	1738	268	269	0.6079	20	15.36
SRR7892471	NODE_714_length_1737_cov_6.683735	331630.0	uncultured Erysipelotrichaceae bacterium	-450.0			Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes		Bacteria	32.0029	1737	0.3736	3.0	100.0	1737	323	320	0.3782	24	22.17
SRR7892471	NODE_715_length_1736_cov_17.593128	751585.0	Coprococcus sp. ART55/1	-450.0		Coprococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	242.2874	1736	0.5092	2.0	100.0	1736	2541	2624	0.4975	85	345.1
SRR7892471	NODE_717_length_1733_cov_3.166063	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.0721	1733	0.3999	3.0	100.0	1733	126	126	0.4119	8	12.32
SRR7892471	NODE_718_length_1732_cov_7.670091	816.0	Bacteroides	-450.0			Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	30.0012	1732	0.4509	2.0	100.0	1732	285	284	0.4626	28	19.84
SRR7892471	NODE_719_length_1730_cov_17.919540	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	80.2399	1730	0.5676	3.0	99.422	1720	792	797	0.5088	22	122.87
SRR7892471	NODE_722_length_1725_cov_8.356796	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.9814	1725	0.5959	2.0	93.1594	1607	423	423	0.5911	37	37.46
SRR7892471	NODE_723_length_1725_cov_2.882282	862962.0	Bacteroides fragilis 638R	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	14.8649	1725	0.4081	3.0	100.0	1725	157	156	0.4108	14	8.03
SRR7892471	NODE_724_length_1724_cov_20.249545	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	102.4559	1724	0.6021	1.0	100.0	1724	1041	1040	0.5891	54	112.86
SRR7892471	NODE_725_length_1723_cov_13.022479	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	68.1463	1723	0.6053	2.0	100.0	1723	711	717	0.6105	61	39.25
SRR7892471	NODE_726_length_1722_cov_7.987842	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	36.5081	1722	0.5923	2.0	100.0	1722	366	365	0.581	34	15.29
SRR7892471	NODE_727_length_1722_cov_6.767781	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	27.9338	1722	0.4907	2.0	100.0	1722	289	288	0.4847	27	12.17
SRR7892471	NODE_728_length_1722_cov_5.091793	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	23.3269	1722	0.4564	2.0	100.0	1722	231	232	0.4533	20	14.44
SRR7892471	NODE_729_length_1722_cov_2.334954	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	10.3269	1722	0.4901	2.0	100.0	1722	103	104	0.4937	9	6.59
SRR7892471	NODE_730_length_1720_cov_4.528911	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	24.7488	1720	0.5953	3.0	100.0	1720	281	282	0.5786	17	21.48
SRR7892471	NODE_731_length_1719_cov_10.359927	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	52.1652	1719	0.5614	2.0	100.0	1719	533	533	0.5463	32	41.37
SRR7892471	NODE_732_length_1717_cov_5.618902	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	31.4269	1717	0.6051	4.0	100.0	1717	356	360	0.6107	28	19.19
SRR7892471	NODE_733_length_1714_cov_16.958461	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	82.6867	1714	0.5688	3.0	100.0	1714	827	824	0.575	58	66.94
SRR7892471	NODE_734_length_1713_cov_7.577628	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	40.2388	1713	0.5668	3.0	99.7081	1708	413	413	0.5621	28	32.61
SRR7892471	NODE_735_length_1713_cov_6.358802	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	29.0625	1713	0.4361	2.0	100.0	1713	283	284	0.4404	19	29.13
SRR7892471	NODE_736_length_1712_cov_13.537003	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	67.8709	1712	0.5748	1.0	100.0	1712	696	695	0.5839	38	70.49
SRR7892471	NODE_738_length_1712_cov_6.477676	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	28.6764	1712	0.4912	4.0	99.6495	1706	278	274	0.4691	22	20.77
SRR7892471	NODE_739_length_1704_cov_4.901659	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	21.8996	1704	0.4413	2.0	100.0	1704	227	224	0.4423	22	11.91
SRR7892471	NODE_740_length_1703_cov_8.919434	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.1362	1703	0.5543	4.0	100.0	1703	377	378	0.5206	24	32.08
SRR7892471	NODE_741_length_1703_cov_8.698032	1572656.0	Ruminococcaceae bacterium CPB6	-10.7746907182741			Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	43.0211	1703	0.5402	2.0	100.0	1703	436	435	0.5649	31	39.3
SRR7892471	NODE_742_length_1701_cov_11.232143	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	51.8366	1701	0.6255	1.0	100.0	1701	517	515	0.6214	32	50.24
SRR7892471	NODE_743_length_1699_cov_6.494451	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	29.2313	1699	0.5586	2.0	100.0	1699	288	287	0.4979	21	28.63
SRR7892471	NODE_744_length_1699_cov_3.552404	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	19.3932	1699	0.6168	3.0	100.0	1699	200	206	0.6177	17	8.54
SRR7892471	NODE_745_length_1698_cov_11.582357	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	54.9529	1698	0.5813	2.0	99.1755	1684	581	579	0.5218	24	69.58
SRR7892471	NODE_746_length_1698_cov_8.339914	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	43.5177	1698	0.5895	2.0	100.0	1698	435	452	0.5918	31	38.24
SRR7892471	NODE_747_length_1698_cov_4.229488	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	24.5153	1698	0.533	1.0	100.0	1698	246	247	0.5365	19	16.02
SRR7892471	NODE_748_length_1698_cov_3.349784	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	15.7574	1698	0.4187	2.0	97.5265	1656	162	164	0.4405	13	12.04
SRR7892471	NODE_749_length_1697_cov_17.719753	633807.0	Vagococcus penaei	-8.55284196865778		Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes		Bacteria	82.2864	1697	0.4037	2.0	99.5875	1690	782	781	0.406	76	42.76
SRR7892471	NODE_750_length_1697_cov_6.893210	455432.0	Nocardia terpenica	-1.88605664769316		Nocardia	Nocardiaceae	Corynebacteriales	Actinobacteria	Actinobacteria		Bacteria	34.8497	1697	0.5539	2.0	100.0	1697	355	350	0.53	12	43.37
SRR7892471	NODE_751_length_1697_cov_5.331481	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	24.5457	1697	0.6417	1.0	99.8821	1695	233	235	0.6467	20	15.58
SRR7892471	NODE_752_length_1697_cov_4.183333	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	20.5374	1697	0.6229	4.0	99.2929	1685	206	204	0.6075	20	12.32
SRR7892471	NODE_753_length_1696_cov_19.492279	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	100.1203	1696	0.6474	2.0	100.0	1696	1009	1012	0.6214	81	87.92
SRR7892471	NODE_754_length_1696_cov_7.390982	890382.0	Albugo laibachii Nc14	-1.32790214206428	Albugo laibachii	Albugo	Albuginaceae	Albuginales	Oomycetes			Eukaryota	36.3703	1696	0.5395	2.0	100.0	1696	409	405	0.5215	25	31.51
SRR7892471	NODE_755_length_1696_cov_5.490426	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	23.0672	1696	0.4121	2.0	100.0	1696	214	214	0.4199	17	17.64
SRR7892471	NODE_756_length_1696_cov_4.838172	718255.0	Roseburia intestinalis XB6B4	-51.9136401693252	Roseburia intestinalis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	21.8443	1696	0.4009	4.0	100.0	1696	210	210	0.3934	19	15.52
SRR7892471	NODE_757_length_1695_cov_1.480222	2202644.0	Microviridae sp.	-20.2276782932771			Microviridae					Viruses	7.6732	1695	0.3693	1.0	98.8201	1675	79	79	0.3775	7	4.57
SRR7892471	NODE_758_length_1693_cov_11.430074	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	57.1441	1693	0.6013	3.0	100.0	1693	593	551	0.5873	40	54.92
SRR7892471	NODE_759_length_1693_cov_5.323639	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	27.2097	1693	0.6344	3.0	98.8777	1674	267	268	0.6259	24	19.53
SRR7892471	NODE_760_length_1692_cov_4.774613	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	21.7801	1692	0.4332	1.0	98.7589	1671	213	214	0.4274	18	16.21
SRR7892471	NODE_761_length_1691_cov_11.847584	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	61.505	1691	0.5571	2.0	100.0	1691	630	617	0.5316	43	53.98
SRR7892471	NODE_763_length_1688_cov_3.207945	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	17.2269	1688	0.4289	3.0	99.9408	1687	177	181	0.4444	17	9.27
SRR7892471	NODE_765_length_1684_cov_3.393279	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	12.8153	1684	0.4335	3.0	98.5748	1660	117	117	0.434	10	11.66
SRR7892471	NODE_766_length_1683_cov_9.006227	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	39.1794	1683	0.5977	2.0	100.0	1683	399	396	0.5579	17	42.03
SRR7892471	NODE_767_length_1682_cov_3.125857	28116.0	Bacteroides ovatus	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.0624	1682	0.4257	2.0	100.0	1682	127	128	0.4351	13	6.59
